"State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"Arizona","Cochise","04","003","2021-03-08",35,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-09",44,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-10",36,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-11",40,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-12",42,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-13",10,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-14",15,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-15",25,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-16",57,"Moderate","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-17",21,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-18",27,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-19",44,"Good","PM10","04-003-0011",2
"Arizona","Cochise","04","003","2021-03-20",22,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-21",24,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-22",32,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-23",60,"Moderate","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-24",9,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-25",15,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-26",18,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-27",12,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-28",17,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-29",35,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-30",30,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2021-03-31",29,"Good","PM10","04-003-1005",2
"Arizona","Coconino","04","005","2021-01-01",39,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-02",39,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-03",38,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-04",37,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-05",44,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2021-01-06",40,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-07",40,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-08",41,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-09",42,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2021-01-10",40,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-11",38,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-12",39,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-13",40,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-14",40,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-15",42,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2021-01-16",39,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-17",41,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-18",40,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-19",39,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-20",33,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-21",33,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-22",34,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-23",36,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-24",37,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-25",40,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-26",37,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-27",37,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-28",40,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-29",40,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-01-30",39,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2021-01-31",38,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-01",37,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-02",26,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2021-02-03",37,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-04",44,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-05",40,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-06",41,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-07",42,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2021-02-08",43,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-09",43,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-10",40,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-11",43,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2021-02-12",43,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2021-02-13",40,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2021-02-14",35,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-15",38,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2021-02-16",41,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-02-17",40,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-02-18",39,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-19",43,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-20",44,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2021-02-21",40,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-22",38,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-23",39,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-24",43,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-25",44,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-26",44,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-27",44,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-02-28",42,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2021-03-01",45,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-02",43,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-03",37,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-04",43,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-05",42,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-06",43,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-07",48,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-08",49,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-09",46,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-10",44,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-11",41,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-12",43,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-13",42,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-14",44,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-15",44,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-16",48,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-17",44,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-18",44,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-19",49,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-20",42,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-21",48,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-23",40,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-24",39,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-25",43,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-26",41,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-27",44,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-28",42,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-29",44,"Good","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-30",51,"Moderate","Ozone","04-005-1008",1
"Arizona","Coconino","04","005","2021-03-31",51,"Moderate","Ozone","04-005-1008",1
"Arizona","Gila","04","007","2021-01-01",38,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-02",49,"Good","SO2","04-007-0011",6
"Arizona","Gila","04","007","2021-01-03",69,"Moderate","SO2","04-007-0011",6
"Arizona","Gila","04","007","2021-01-04",35,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-05",72,"Moderate","SO2","04-007-0012",6
"Arizona","Gila","04","007","2021-01-06",40,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-07",36,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-08",35,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-09",43,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-10",41,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-11",37,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-12",38,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-13",79,"Moderate","SO2","04-007-0011",6
"Arizona","Gila","04","007","2021-01-14",36,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-15",39,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-16",40,"Good","SO2","04-007-0012",6
"Arizona","Gila","04","007","2021-01-17",40,"Good","SO2","04-007-0011",6
"Arizona","Gila","04","007","2021-01-18",79,"Moderate","SO2","04-007-0011",6
"Arizona","Gila","04","007","2021-01-19",58,"Moderate","PM10","04-007-8000",6
"Arizona","Gila","04","007","2021-01-20",34,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-21",31,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-22",39,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-23",39,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-24",36,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-25",37,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-26",37,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-27",40,"Good","Ozone","04-007-0010",5
"Arizona","Gila","04","007","2021-01-28",38,"Good","Ozone","04-007-0010",5
"Arizona","Gila","04","007","2021-01-29",38,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-30",35,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-01-31",41,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-01",38,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-02",34,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-03",36,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-04",45,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-05",45,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-06",42,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-07",44,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-08",52,"Moderate","SO2","04-007-0012",6
"Arizona","Gila","04","007","2021-02-09",40,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-10",44,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-11",46,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-12",48,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-13",43,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-14",39,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-15",39,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-16",44,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-17",43,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-18",39,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-19",42,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-20",49,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-21",41,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-22",38,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-23",44,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-24",45,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-25",41,"Good","PM10","04-007-0008",5
"Arizona","Gila","04","007","2021-02-26",50,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-27",50,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-02-28",44,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-01",44,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-02",46,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-03",58,"Moderate","PM10","04-007-1001",6
"Arizona","Gila","04","007","2021-03-04",46,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-05",44,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-06",48,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-07",49,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-08",51,"Moderate","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-09",46,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-10",51,"Moderate","PM10","04-007-1001",6
"Arizona","Gila","04","007","2021-03-11",18,"Good","PM10","04-007-1001",5
"Arizona","Gila","04","007","2021-03-12",45,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-13",44,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-14",49,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-15",44,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-16",46,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-17",43,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-18",49,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-19",80,"Moderate","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-20",44,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-21",54,"Moderate","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-22",50,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-23",45,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-24",39,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-25",46,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-26",46,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-27",45,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-28",48,"Good","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-29",61,"Moderate","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-30",77,"Moderate","Ozone","04-007-0010",6
"Arizona","Gila","04","007","2021-03-31",74,"Moderate","Ozone","04-007-0010",6
"Arizona","La Paz","04","012","2021-01-01",38,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-02",34,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-03",37,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-04",38,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-05",39,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-06",35,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-07",35,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-08",31,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-09",39,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-10",40,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-11",37,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-12",38,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-13",33,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-14",36,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-15",40,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-16",36,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-17",37,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-18",34,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-19",33,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-20",29,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-21",35,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-22",36,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-23",39,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-24",35,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-25",39,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-26",36,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-27",37,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-28",39,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-29",39,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-30",39,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-01-31",36,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-02-01",27,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-02-02",27,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-02-03",34,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-02-04",44,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-02-05",41,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-02-06",41,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-02-07",41,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-02-08",45,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-02-09",42,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-02-10",44,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-02-11",42,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-02-12",43,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-02-13",44,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-02-14",41,"Good","Ozone","04-012-8000",1
"Arizona","La Paz","04","012","2021-02-15",40,"Good","Ozone","04-012-8000",1
